,zipcode_98168,zipcode_98055,zipcode_98112,zipcode_98075,zipcode_98022,space_land_15,zipcode_98038,view_qual_3,zipcode_98102,zipcode_98105,zipcode_98042,zipcode_98030,see_sea,zipcode_98119,zipcode_98002,bathrooms,bedrooms,zipcode_98058,zipcode_98006,zipcode_98001,floors,space_above,view_qual_2,zipcode_98198,zipcode_98031,space_int_15,zipcode_98005,view_qual_4,zipcode_98109,lat,yr_renovated,zipcode_98003,zipcode_98004,zipcode_98023,zipcode_98040,zipcode_98092,grade,zipcode_98106,zipcode_98033,house_age,zipcode_98133,view_qual_1,land_space,view_qual_0,zipcode_98178,interior_space,zipcode_98199,zipcode_98039,sqft_basement
2409,0,0,0,0,0,8926,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,2.0,1990,0,0,0,2320,0,0,0,47.667,0,0,0,0,0,0,8,0,1,1973,0,0,8548,1,0,1990,0,0,0
1897,0,0,0,0,0,6796,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1250,0,0,0,1300,0,0,0,47.7323,2010,0,0,0,0,0,7,0,0,66,0,0,7157,1,0,1250,0,0,0
7838,0,0,0,0,0,5286,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1280,0,0,0,1330,0,0,0,47.7339,0,0,0,0,0,0,7,0,0,1962,1,0,5525,1,0,1280,0,0,0
11119,0,0,0,0,0,11165,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2300,0,0,0,2170,0,0,0,47.5794,0,0,0,0,0,0,8,0,0,1979,0,0,11165,1,0,2300,0,0,0
13785,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,1.75,5,0,0,0,1.0,960,0,0,0,1720,0,0,0,47.6003,0,0,0,0,0,0,7,0,0,1963,0,0,16617,1,0,1880,0,0,920
18453,0,1,0,0,0,8833,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,820,0,0,0,1370,0,0,0,47.4599,0,0,0,0,0,0,7,0,0,1981,0,0,7700,1,0,1060,0,0,240
19682,0,0,0,0,0,11656,0,0,0,0,0,0,0,0,0,3.25,4,0,0,0,2.0,3276,0,0,0,2010,0,0,0,47.4585,0,0,0,0,0,0,9,0,0,2008,0,0,10801,1,0,3276,0,0,0
3375,0,0,0,0,0,16748,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,1060,0,0,0,1790,0,0,0,47.7409,0,0,0,0,0,0,7,0,0,1977,0,0,16470,1,0,1060,0,0,0
12800,0,0,0,0,0,5025,0,0,0,0,1,0,0,0,0,2.5,4,0,0,0,2.0,3490,0,0,0,2910,0,0,0,47.3772,0,0,0,0,0,0,8,0,0,2003,0,0,5000,1,0,3490,0,0,0
18265,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,1,1.0,3,0,0,0,1.0,1230,0,0,0,1240,0,0,0,47.3256,0,0,0,0,0,0,7,0,0,1967,0,0,6000,1,0,1230,0,0,0
11667,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.5,1530,0,0,0,1650,0,0,0,47.6529,0,0,0,0,0,0,7,0,0,1913,0,0,3615,1,0,1530,0,0,0
9940,0,0,0,0,0,23100,0,0,0,0,0,0,0,0,0,3.25,5,0,0,0,2.0,2510,0,0,0,1720,0,0,0,47.6101,0,0,0,0,0,0,8,0,0,1986,0,0,34200,1,0,3710,0,0,1200
14223,0,0,0,0,0,4486,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1520,0,0,0,1860,0,0,0,47.5696,0,0,0,0,0,0,8,0,0,1994,0,0,3370,1,0,1520,0,0,0
5827,0,0,0,0,0,6270,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,2.0,1930,0,0,0,2670,0,1,0,47.6055,2014,0,0,0,0,0,10,0,0,44,0,0,6600,0,0,2600,0,0,670
10428,0,0,0,0,0,10619,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1010,0,0,0,1080,0,0,0,47.77,0,0,0,0,0,0,7,0,0,1977,0,0,12000,1,0,1010,0,0,0
2177,0,0,0,0,0,13555,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,2150,0,0,0,3150,0,0,0,47.561,0,0,0,0,1,0,9,0,0,1972,0,0,11019,1,0,3630,0,0,1480
4912,0,0,0,0,0,15961,0,0,0,0,0,0,1,0,0,1.0,2,0,0,0,1.0,1159,0,0,0,1156,0,1,0,47.3312,0,0,0,0,0,0,7,0,0,1947,0,0,13392,0,0,2034,0,0,875
8392,0,0,0,0,0,9122,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2700,0,0,0,2500,0,0,0,47.5771,0,0,0,0,0,0,9,0,0,1990,0,0,9122,1,0,2700,0,0,0
9624,0,0,0,0,0,7245,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1060,0,0,0,1630,0,0,0,47.5983,0,0,0,0,0,0,7,0,0,1955,0,0,8400,1,0,1630,0,0,570
15226,0,0,0,0,0,8548,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1300,0,0,0,2500,0,0,0,47.6669,0,0,0,0,0,0,8,0,1,1973,0,0,10548,1,0,1970,0,0,670
5297,0,0,0,0,0,8436,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1740,0,0,0,2180,0,0,0,47.6232,0,0,0,0,0,0,8,0,0,1965,0,0,8800,1,0,1740,0,0,0
11447,0,0,0,0,0,12085,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1740,1,0,0,3370,0,0,0,47.3424,0,1,0,0,0,0,9,0,0,1976,0,0,9614,0,0,2990,0,0,1250
18191,0,0,0,0,0,7245,0,0,0,0,0,0,0,0,0,1.0,3,0,0,1,1.0,1100,0,0,0,1660,0,0,0,47.3394,0,0,0,0,0,0,7,0,0,1963,0,0,7210,1,0,1660,0,0,560
15078,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.5,1430,0,0,0,1660,0,0,0,47.6595,0,0,0,0,0,0,7,0,0,1924,0,0,4240,1,0,1430,0,0,0
20705,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,3.0,950,0,0,0,1290,0,0,0,47.6714,0,0,0,0,0,0,8,0,0,2006,0,0,865,1,0,950,0,0,0
19015,0,0,0,0,0,12408,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,1430,1,0,0,2840,0,0,0,47.7576,0,0,0,0,0,0,8,0,0,1951,0,0,11200,0,0,1930,0,0,500
10207,0,0,0,0,0,6497,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,2210,0,0,0,2570,0,0,0,47.265,0,1,0,0,0,0,8,0,0,2003,0,0,6387,1,0,2210,0,0,0
18786,0,0,0,0,0,16920,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1130,0,0,0,1490,0,0,0,47.3902,0,0,0,0,0,0,7,0,0,1954,0,0,15190,1,0,1130,0,0,0
16226,0,0,0,0,0,8360,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,850,0,0,0,1470,0,0,0,47.6973,0,0,0,0,0,0,7,0,0,1950,0,0,6375,1,0,1700,0,0,850
15032,0,0,0,0,0,7479,0,0,0,0,0,0,0,0,0,3.0,3,0,0,0,2.0,2410,1,0,0,2610,0,0,0,47.7394,1988,0,0,0,0,0,7,0,0,46,0,0,7479,0,0,2410,0,0,0
12471,0,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2200,0,0,0,2130,0,0,0,47.5418,0,0,0,0,0,0,8,0,0,2009,0,0,3360,1,0,2200,0,0,0
3962,0,0,0,0,0,11129,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2420,0,0,0,2820,0,0,0,47.534,0,0,0,0,0,0,9,0,0,1994,0,0,7744,1,0,2420,0,0,0
12693,0,0,0,0,0,5661,0,0,0,0,0,0,0,0,0,3.0,3,0,0,0,2.0,2130,0,0,0,2850,0,0,0,47.516,0,0,0,0,0,0,9,0,0,2002,0,0,5175,1,0,2270,0,0,140
3664,0,0,0,0,0,15508,0,0,0,0,0,0,0,0,0,3.5,4,0,1,0,2.0,3700,0,0,0,3880,0,0,0,47.5471,0,0,0,0,0,0,11,0,0,1989,0,0,13175,1,0,3700,0,0,0
18609,0,0,0,0,0,5890,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2560,0,0,0,2800,0,0,0,47.6886,0,0,0,0,0,0,7,0,0,2001,0,0,5593,1,0,2560,0,0,0
16671,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,1.75,5,0,0,0,1.0,1100,0,0,0,2020,0,0,0,47.7737,0,0,0,0,0,0,7,0,0,1962,1,0,8500,1,0,2110,0,0,1010
2633,0,0,0,0,0,7405,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1180,0,0,0,1910,0,0,0,47.713,0,0,0,0,0,0,7,0,0,1973,0,0,7262,1,0,1680,0,0,500
5219,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,760,0,0,0,900,0,0,0,47.5469,0,0,0,0,0,0,6,0,0,1920,0,0,6141,1,0,760,0,0,0
21304,0,0,1,0,0,3080,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,3.0,1860,0,0,0,1680,0,0,0,47.6368,0,0,0,0,0,0,9,0,0,2014,0,0,1386,1,0,1860,0,0,0
14757,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1250,0,0,0,1590,0,0,0,47.495,0,0,0,0,0,0,6,0,0,1972,0,0,9472,1,0,1250,0,0,0
7189,0,0,0,0,0,7939,0,0,0,0,1,0,0,0,0,1.75,3,0,0,0,1.0,1480,0,0,0,1450,0,0,0,47.3624,0,0,0,0,0,0,7,0,0,1985,0,0,8165,1,0,1480,0,0,0
2791,0,0,0,0,0,2435,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1100,0,0,0,1260,0,0,0,47.5196,0,0,0,0,0,0,6,0,0,1947,0,0,4800,1,0,1260,0,0,160
11917,0,0,0,0,0,14001,0,0,0,0,0,0,0,0,0,3.25,4,0,0,0,2.0,2550,0,0,0,2370,0,0,0,47.7324,0,0,0,0,0,0,8,0,0,1990,0,0,11524,1,0,2550,0,0,0
3916,0,0,0,0,0,6350,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1110,0,0,0,1600,0,0,0,47.5691,0,0,0,0,0,0,7,0,0,1953,0,0,6731,1,0,2220,0,0,1110
15539,0,0,0,0,0,7560,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1150,0,0,0,1750,0,0,0,47.4596,0,0,0,0,0,0,7,0,0,1956,0,0,7800,1,0,1750,0,0,600
490,0,0,0,0,0,7350,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,1.0,960,0,0,0,1560,0,0,0,47.6734,0,0,0,0,0,0,7,0,0,1963,0,0,7350,1,0,1580,0,0,620
17661,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1610,0,1,0,1610,0,0,0,47.3833,0,0,0,0,0,0,7,0,0,1979,0,0,6200,1,0,1610,0,0,0
10648,0,0,0,1,0,9697,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,3100,0,0,0,3480,0,0,0,47.5847,0,0,0,0,0,0,9,0,0,1962,0,1,21303,0,0,3100,0,0,0
19813,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2538,0,0,0,2570,0,0,0,47.2584,0,0,0,0,0,1,8,0,0,2013,0,0,4600,1,0,2538,0,0,0
1235,0,0,0,0,0,11871,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,790,0,0,0,1930,0,0,0,47.4413,0,0,0,0,0,0,6,0,0,1942,0,0,11234,1,0,790,0,0,0
2162,0,0,0,0,0,6766,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1860,0,0,0,1760,0,0,0,47.2891,0,0,0,1,0,0,7,0,0,1989,0,0,6607,1,0,1860,0,0,0
19252,0,0,0,0,0,25788,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,2.0,1640,0,0,0,1620,0,0,0,47.7656,0,0,0,0,0,0,6,0,0,1975,0,0,26127,1,0,1640,0,0,0
7497,0,0,0,0,0,6598,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,1.0,1200,0,0,0,1290,0,0,0,47.697,0,0,0,0,0,0,7,0,0,1929,0,0,6380,1,0,1200,0,0,0
4270,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,1.0,5,0,0,0,1.5,1690,0,0,0,1230,0,0,0,47.6746,0,0,0,0,0,0,7,0,0,1914,0,0,3240,1,0,1690,0,0,0
1518,0,0,0,0,0,5525,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,960,1,0,0,1760,0,0,0,47.559,0,0,0,0,0,0,7,0,0,1941,0,0,5525,0,0,1720,0,0,760
11432,0,0,0,0,0,8925,0,0,0,0,0,0,0,0,0,1.75,4,0,1,0,1.0,1990,0,0,0,2620,0,0,0,47.5639,0,0,0,0,0,0,8,0,0,1972,0,0,8900,1,0,1990,0,0,0
8269,0,0,0,0,0,7210,0,0,0,0,0,1,0,0,0,1.75,3,0,0,0,1.0,1270,0,0,0,1830,0,0,0,47.3696,0,0,0,0,0,0,7,0,0,1980,0,0,7875,1,0,1270,0,0,0
21353,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2510,0,0,0,2520,0,0,0,47.6987,0,0,0,0,0,0,8,0,0,2007,0,0,3819,1,0,2510,0,0,0
18934,0,0,0,0,0,8408,0,0,0,0,1,0,0,0,0,2.5,4,0,0,0,2.0,2040,0,0,0,2040,0,0,0,47.3691,0,0,0,0,0,0,7,0,0,1994,0,0,8076,1,0,2040,0,0,0
3396,0,0,0,0,0,15204,0,0,0,0,0,0,0,0,0,2.0,3,0,0,1,1.0,1220,0,0,0,1980,0,0,0,47.2718,0,0,0,0,0,0,7,0,0,1979,0,0,24829,1,0,2030,0,0,810
14160,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1280,0,0,0,1920,0,0,0,47.3251,0,0,0,1,0,0,7,0,0,1968,0,0,18000,1,0,1900,0,0,620
19678,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,940,0,0,0,1400,0,0,0,47.5703,0,0,0,0,0,0,8,0,0,2009,0,0,1230,1,0,1420,0,0,480
19192,0,0,0,0,0,49658,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,2.0,1440,0,0,0,2080,0,0,0,47.7078,0,0,0,0,0,0,7,0,0,1977,0,0,45302,1,0,1440,0,0,0
11320,0,0,0,0,0,8250,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1420,0,0,0,2020,0,0,0,47.6112,0,0,0,0,0,0,7,0,0,1960,0,0,8250,1,0,1420,0,0,0
16347,0,0,0,0,0,6180,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1060,0,0,0,1740,0,0,0,47.5689,0,0,0,0,0,0,6,0,0,1947,0,0,6180,1,0,1500,0,0,440
18822,0,0,0,0,0,3120,0,0,0,0,0,0,0,1,0,1.0,2,0,0,0,1.0,860,0,0,0,2160,0,0,0,47.6334,0,0,0,0,0,0,7,0,0,1909,0,0,1800,1,0,860,0,0,0
2415,0,0,0,0,0,6075,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1160,0,0,0,1230,0,0,0,47.5327,0,0,0,0,0,0,7,0,0,1960,0,0,6750,1,0,2320,0,0,1160
7989,0,0,0,0,0,17826,0,0,0,0,0,0,1,0,0,4.5,3,0,0,0,2.0,3740,0,0,0,3670,0,1,0,47.5348,0,0,0,0,1,0,10,0,0,2005,0,0,17826,0,0,5230,0,0,1490
9987,0,0,0,0,0,8250,0,0,0,0,0,0,0,0,0,2.25,5,0,0,0,2.0,2530,0,0,0,2020,0,0,0,47.6117,0,0,0,0,0,0,7,0,0,1961,0,0,8250,1,0,2530,0,0,0
4042,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1910,0,0,0,2010,0,0,0,47.7114,0,0,0,0,0,0,8,0,0,1955,0,0,13505,1,0,1910,0,0,0
15939,0,0,0,0,0,8970,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1300,0,0,0,1290,0,0,0,47.511,0,0,0,0,0,0,7,0,0,1960,0,0,8160,1,0,1300,0,0,0
4781,0,0,0,0,0,6023,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2480,0,0,0,2480,0,0,0,47.684,0,0,0,0,0,0,9,0,0,2000,0,0,5137,1,0,2480,0,0,0
14697,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2700,0,0,0,2730,0,0,0,47.7041,0,0,0,0,0,0,9,0,0,2004,0,0,8810,1,0,2700,0,0,0
17975,0,0,0,0,0,9675,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1580,0,0,0,1950,0,0,0,47.7292,0,0,0,0,0,0,7,0,0,1987,0,0,6527,1,0,2160,0,0,580
10589,0,0,0,0,0,1840,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,2.0,860,0,0,0,1302,0,0,0,47.7178,0,0,0,0,0,0,7,0,0,2004,0,0,1222,1,0,940,0,0,80
12798,0,0,0,0,0,6740,0,0,0,0,0,0,0,0,0,3.0,4,1,0,0,2.0,2580,0,0,0,2010,0,0,0,47.4296,0,0,0,0,0,0,8,0,0,1999,0,0,6740,1,0,2580,0,0,0
9482,0,0,0,0,0,17859,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1630,0,0,0,1620,0,0,0,47.3611,0,0,0,0,0,0,7,0,0,1970,0,0,22764,1,0,1630,0,0,0
9613,0,0,0,0,0,9532,0,0,0,0,0,0,0,0,0,2.75,6,0,0,0,1.0,1910,0,0,0,2550,0,0,0,47.5914,0,0,0,0,0,0,7,0,0,1963,0,0,16449,1,0,3280,0,0,1370
18515,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1170,0,0,0,1430,0,0,0,47.6804,0,0,0,0,0,0,7,0,0,1925,0,0,4590,1,0,1170,0,0,0
13167,0,0,0,0,0,7689,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1950,0,0,0,1860,0,0,0,47.6363,0,0,0,0,0,0,8,0,0,1988,0,0,9906,1,0,1950,0,0,0
15817,0,0,0,0,0,6768,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1710,0,0,0,1550,0,0,0,47.5472,0,0,0,0,0,0,7,0,0,1950,0,0,9996,1,0,1710,0,0,0
10598,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,2.25,3,1,0,0,1.0,1170,0,0,0,1590,0,0,0,47.4291,0,0,0,0,0,0,7,0,0,1985,0,0,9425,1,0,1590,0,0,420
1455,0,0,0,0,0,6589,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1800,0,0,0,1760,0,0,0,47.7462,0,0,0,0,0,0,7,0,0,1995,0,0,4500,1,0,1800,0,0,0
11508,0,0,0,0,0,219542,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1870,0,0,0,2430,0,0,0,47.6367,0,0,0,0,0,0,7,0,0,1981,0,0,219542,1,0,2750,0,0,880
13482,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,2.0,960,0,0,0,1470,0,0,0,47.6028,0,0,0,0,0,0,8,0,0,2007,0,0,1046,1,0,1050,0,0,90
3353,1,0,0,0,0,10658,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1010,0,0,0,1740,0,0,0,47.4762,0,0,0,0,0,0,6,0,0,1954,0,0,5490,1,0,1010,0,0,0
12162,0,0,0,0,0,6958,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2810,0,0,0,2660,0,0,0,47.333,0,0,0,0,0,1,9,0,0,1998,0,0,6481,1,0,2810,0,0,0
18058,0,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1180,0,0,0,1330,0,0,0,47.4358,0,0,0,0,0,0,7,0,0,1955,0,0,10200,1,0,1180,0,0,0
642,0,0,0,0,0,7920,0,0,0,0,0,0,0,0,0,2.75,5,0,0,0,1.0,1980,0,0,0,2620,0,0,0,47.7679,0,0,0,0,0,0,8,0,0,1978,0,0,6750,1,0,3740,0,0,1760
15701,0,0,0,0,0,54088,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2560,0,0,0,3000,0,0,0,47.7614,0,0,0,0,0,0,9,0,0,2002,0,0,43608,1,0,2560,0,0,0
13676,0,0,0,0,0,6874,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1230,0,0,0,2380,0,0,0,47.5215,0,0,0,0,0,0,7,0,0,1966,0,0,8163,1,0,2230,0,0,1000
2287,0,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,910,0,0,0,1170,0,0,0,47.7586,0,0,0,0,0,0,7,0,0,1955,0,0,8658,1,0,910,0,0,0
2624,0,0,0,0,0,8841,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,2110,0,0,0,3130,0,0,0,47.6496,0,0,0,0,0,0,10,0,0,1993,0,0,9199,1,0,2110,0,0,0
11702,0,0,0,0,0,6632,0,0,0,0,0,0,0,0,1,2.25,3,0,0,0,2.0,1640,0,0,0,1230,0,0,0,47.311,1983,0,0,0,0,0,7,0,0,65,0,0,4420,1,0,1640,0,0,0
13510,0,0,0,0,0,8563,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,970,0,0,0,1050,0,0,0,47.3078,0,0,0,1,0,0,6,0,0,1962,0,0,8378,1,0,970,0,0,0
8678,0,0,0,0,0,4441,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1470,0,0,0,1400,0,0,0,47.723,0,0,0,0,0,0,7,0,0,1980,0,0,4488,1,0,1470,0,0,0
20711,0,0,0,0,0,1539,0,0,0,0,0,0,0,0,0,3.5,3,0,0,0,2.0,1160,0,0,0,1490,0,0,0,47.6034,0,0,0,0,0,0,8,0,0,2005,0,0,1233,1,0,1550,0,0,390
19655,0,0,0,0,0,8849,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1930,0,0,0,1540,0,0,0,47.4973,0,0,0,0,0,0,7,0,0,2014,0,0,8254,1,0,1930,0,0,0
1228,0,0,0,0,0,6360,0,0,0,0,0,0,0,0,0,3.5,6,0,0,0,2.0,2400,1,0,0,1720,0,0,0,47.562,0,0,0,0,0,0,8,0,0,1969,0,0,6320,0,0,3000,0,0,600
4159,0,0,0,0,0,8760,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1060,0,0,0,1620,0,0,0,47.3801,0,0,0,0,0,0,7,0,0,1960,0,0,9954,1,0,1060,0,0,0
17765,0,0,0,0,0,10125,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1130,0,0,0,1680,0,0,0,47.7488,0,0,0,0,0,0,7,0,0,1954,0,0,10125,1,0,1560,0,0,430
20331,0,0,0,0,0,4900,0,0,0,0,0,1,0,0,0,2.5,4,0,0,0,2.0,2930,0,0,0,2815,0,0,0,47.3421,0,0,0,0,0,0,9,0,0,2014,0,0,4875,1,0,2930,0,0,0
21380,0,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2650,0,0,0,2650,0,0,0,47.4786,0,0,0,0,0,0,8,0,0,2014,0,0,5600,1,0,2650,0,0,0
8242,0,0,0,0,0,9225,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1610,0,0,0,1730,0,0,0,47.636,0,0,0,0,0,0,8,0,0,1968,0,0,9225,1,0,2040,0,0,430
2056,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,710,1,0,0,1610,0,0,0,47.5376,0,0,0,0,0,0,6,0,0,1942,0,0,5200,0,0,710,0,0,0
447,0,0,0,0,0,5460,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1260,0,0,0,1510,0,0,0,47.7355,0,0,0,0,0,0,7,0,0,1972,0,0,5460,1,0,1260,0,0,0
2298,0,0,0,0,0,41631,0,0,0,0,0,0,0,0,0,3.0,5,0,0,0,2.0,2950,0,0,0,3280,1,0,0,47.6518,0,0,0,0,0,0,10,0,0,1972,0,0,37169,1,0,4350,0,0,1400
5294,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1270,0,0,0,1490,0,0,0,47.693,0,0,0,0,0,0,7,0,0,1953,0,0,4800,1,0,1270,0,0,0
7317,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,2.0,1600,0,0,0,1690,0,0,0,47.5437,0,0,0,0,0,0,6,0,0,1902,0,0,5750,1,0,1600,0,0,0
11479,0,0,0,0,0,4595,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1980,0,0,0,1770,0,0,0,47.579,0,0,0,0,0,0,8,0,0,1989,0,0,4500,1,0,1980,0,0,0
17769,0,0,0,0,0,8212,0,0,0,0,0,0,0,0,0,1.0,5,0,0,0,1.5,1700,0,0,0,1740,0,0,0,47.686,0,0,0,0,0,0,7,0,1,1954,0,0,11727,1,0,1700,0,0,0
5865,0,0,0,0,0,45302,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1390,0,0,0,1440,0,0,0,47.5603,2013,0,0,0,0,0,6,0,0,91,0,0,48257,1,0,1390,0,0,0
9867,0,0,0,0,0,37277,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2680,0,0,0,2520,0,0,0,47.7655,0,0,0,0,0,0,9,0,0,1986,0,0,43995,1,0,2680,0,0,0
7646,0,0,0,0,1,8914,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1060,1,0,0,1460,0,0,0,47.1924,0,0,0,0,0,0,7,0,0,1972,0,0,30480,0,0,1960,0,0,900
10577,0,0,0,0,0,9341,0,0,0,0,0,0,0,0,0,1.75,5,0,1,0,1.0,1240,0,0,0,1600,0,0,0,47.5738,0,0,0,0,0,0,7,0,0,1954,0,0,8936,1,0,1240,0,0,0
18557,0,0,0,1,0,62290,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1170,0,0,0,2470,0,0,0,47.5905,0,0,0,0,0,0,7,0,0,1966,0,0,50233,1,0,2340,0,0,1170
14577,0,0,0,0,0,4461,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1610,0,0,0,1730,0,0,0,47.5678,0,0,0,0,0,0,8,0,0,1996,0,0,4611,1,0,1610,0,0,0
14816,0,0,0,0,0,44315,0,0,0,0,0,0,0,0,0,4.5,5,0,0,0,2.0,5160,0,0,0,4760,1,0,0,47.6568,0,0,0,0,0,0,12,0,0,1996,0,0,44315,1,0,5160,0,0,0
1761,0,0,0,0,0,5182,0,0,0,0,0,0,0,0,0,2.75,5,0,0,0,1.0,1540,0,0,0,2510,0,0,0,47.5593,0,0,0,0,0,0,8,0,0,1955,0,0,5022,1,0,2540,0,0,1000
3544,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.0,1360,0,0,0,1340,0,0,0,47.4551,0,0,0,0,0,0,7,0,0,1961,0,0,11175,1,0,1360,0,0,0
