,sqft_basement,view_qual,yr_renovated,zipcode_98040,space_above,see_sea,bathrooms,space_int_15,zipcode_98006,bedrooms,lat,zipcode_98039,zipcode_98112,grade,interior_space,zipcode_98004,floors
5593,0,0,0,0,820,0,1.0,1810,0,2,47.7076,0,0,5,820,0,1.0
12552,0,0,0,0,1160,0,1.75,960,0,2,47.5509,0,0,6,1160,0,1.0
12257,0,0,0,0,1820,0,2.25,2430,0,3,47.7133,0,0,8,1820,0,2.0
14451,440,0,0,0,800,0,1.0,1440,0,3,47.6563,0,0,7,1240,0,1.0
9947,550,0,0,0,1890,0,3.0,2380,0,4,47.7649,0,0,8,2440,0,2.0
2910,0,0,0,0,1600,0,1.75,2010,0,3,47.7202,0,0,7,1600,0,1.0
18440,260,0,0,0,740,0,1.0,1480,0,3,47.5351,0,0,7,1000,0,1.0
3646,720,0,0,0,1020,0,1.0,1470,0,3,47.4682,0,0,7,1740,0,1.0
7671,0,0,0,0,2440,0,2.5,2500,0,3,47.5634,0,0,9,2440,0,2.0
15971,1000,2,0,0,1000,0,1.75,2040,0,5,47.5882,0,0,7,2000,0,1.0
11990,290,0,0,0,1370,0,2.25,2100,0,3,47.6889,0,0,8,1660,0,1.0
18132,480,0,0,0,820,0,1.75,1180,0,3,47.674,0,0,7,1300,0,1.0
4482,370,0,0,0,770,0,1.0,1340,0,3,47.6889,0,0,6,1140,0,1.0
5740,0,0,0,0,1180,0,1.5,1710,0,3,47.7652,0,0,7,1180,0,1.0
11331,600,0,0,0,610,0,1.5,1560,0,3,47.5524,0,0,7,1210,0,1.0
8534,0,0,0,0,1490,0,1.75,2280,0,2,47.6246,0,0,7,1490,1,1.0
8704,1090,0,0,0,1390,0,1.75,2440,0,4,47.584,0,0,7,2480,1,1.0
11325,0,0,1990,0,1800,0,2.0,1970,0,3,47.6935,0,0,7,1800,0,1.0
4821,0,0,0,0,1740,0,1.75,1740,0,3,47.6115,0,0,8,1740,0,1.5
20041,0,0,0,0,1660,0,2.5,1750,0,3,47.644,0,0,8,1660,0,3.0
14893,240,0,0,0,1000,0,2.0,1330,0,3,47.6364,0,0,7,1240,0,1.0
11497,450,0,0,0,1220,0,2.25,1710,0,3,47.6028,0,0,7,1670,0,1.0
7435,0,2,0,0,2720,0,2.75,2290,0,3,47.3689,0,0,8,2720,0,3.0
14910,330,0,0,0,1170,0,2.25,1690,0,3,47.7327,0,0,7,1500,0,1.0
15388,800,0,0,0,1090,0,1.5,1470,0,3,47.4829,0,0,7,1890,0,1.0
14124,0,0,0,0,1050,0,1.0,1230,0,2,47.5128,0,0,7,1050,0,1.0
20991,60,0,0,0,1970,0,2.5,1950,0,3,47.6213,0,0,9,2030,1,3.0
20098,0,0,0,0,3540,0,2.5,2150,0,4,47.6749,0,0,9,3540,0,2.0
3698,820,0,0,0,1280,0,1.75,2080,0,4,47.7478,0,0,8,2100,0,1.0
17122,0,0,0,0,3720,0,4.0,4100,0,5,47.5956,0,0,10,3720,0,2.0
6775,1230,0,0,0,1230,0,1.75,1560,0,6,47.6721,0,0,7,2460,0,1.0
8052,340,0,0,0,1560,0,3.5,1360,0,3,47.5686,0,0,8,1900,0,2.0
20927,0,0,0,0,3370,0,2.75,3010,0,5,47.4893,0,0,9,3370,0,2.0
19896,0,0,0,0,3510,0,3.5,3510,0,4,47.54,0,0,10,3510,0,2.0
18655,0,2,0,0,2400,0,1.25,1910,0,3,47.6019,0,0,11,2400,0,3.0
6845,810,0,0,0,1650,0,2.5,2550,0,4,47.5952,0,0,8,2460,0,1.0
9210,0,3,0,0,1570,0,2.25,1700,0,4,47.1808,0,0,7,1570,0,1.0
19631,590,0,0,0,850,0,2.0,1170,0,3,47.5655,0,0,7,1440,0,1.0
14739,650,0,1953,0,650,0,1.75,1420,0,3,47.5353,0,0,6,1300,0,1.0
21274,0,0,0,0,1740,0,3.0,1370,0,3,47.67,0,0,8,1740,0,3.0
15178,0,0,0,0,3500,0,3.25,3500,0,5,47.5198,0,0,11,3500,0,2.0
15194,140,0,0,0,960,0,1.0,1280,0,3,47.4963,0,0,6,1100,0,1.0
5385,430,0,0,0,900,0,1.5,1610,0,2,47.6359,0,0,7,1330,0,1.0
2845,1140,3,2007,1,1940,0,4.5,2780,0,4,47.5806,0,0,8,3080,0,2.0
4048,0,0,0,0,1570,0,1.5,1530,0,3,47.54,0,0,7,1570,0,2.0
16245,0,0,2000,0,1380,0,1.75,1500,0,3,47.6109,0,0,7,1380,0,1.5
2085,0,4,0,1,5770,1,4.25,4620,0,4,47.585,0,0,11,5770,0,2.0
13276,0,1,0,0,2730,0,2.75,2340,0,4,47.6397,0,0,9,2730,0,2.0
6948,0,0,0,0,2120,0,2.5,1990,0,4,47.4217,0,0,7,2120,0,2.0
19057,0,0,0,0,1660,0,1.5,950,0,4,47.739,0,0,7,1660,0,1.0
1199,2110,0,0,0,2500,0,3.75,3050,0,4,47.4599,0,0,10,4610,0,1.0
1119,1420,0,0,0,2290,0,3.5,1720,0,4,47.5041,0,0,8,3710,0,2.0
20689,0,0,0,0,1450,0,2.25,1610,0,3,47.3665,0,0,7,1450,0,2.0
10635,190,0,0,0,2560,0,2.5,2370,0,3,47.693,0,0,9,2750,0,2.0
17012,0,2,0,0,3500,0,2.5,3820,0,4,47.5533,0,0,10,3500,0,2.0
6419,0,0,0,0,2240,0,2.25,2050,0,4,47.361,0,0,8,2240,0,2.0
16015,470,0,0,0,1970,0,3.5,2440,0,3,47.589,0,0,7,2440,0,2.0
12255,830,0,0,0,840,0,2.75,1100,0,4,47.5496,0,0,7,1670,0,1.0
19174,0,0,2014,0,1320,0,1.0,1270,0,3,47.202,0,0,6,1320,0,1.5
8855,0,0,0,0,2350,0,2.0,2300,0,3,47.6527,0,0,7,2350,0,1.0
11913,1070,0,0,0,1270,0,2.0,1600,0,4,47.6495,0,0,8,2340,0,1.0
19435,0,0,0,0,2750,0,2.0,1340,0,4,47.457,0,0,8,2750,0,1.0
2826,0,0,0,0,1480,0,2.5,1350,0,3,47.3126,0,0,7,1480,0,2.0
13383,0,0,0,0,1510,0,1.75,1470,0,3,47.2576,0,0,7,1510,0,2.0
10896,1000,0,0,0,1250,0,3.0,1960,0,4,47.6045,0,0,7,2250,0,1.0
17579,580,0,0,0,1240,0,2.25,1820,0,3,47.6157,0,0,7,1820,0,1.0
14544,800,0,0,0,1330,0,2.75,2090,0,4,47.3788,0,0,7,2130,0,1.0
18717,0,0,1997,0,890,0,1.0,1460,0,2,47.2003,0,0,6,890,0,1.0
9265,720,0,0,0,1240,0,2.75,2040,1,3,47.5582,0,0,8,1960,0,1.0
2213,0,0,0,0,1430,0,1.0,1410,0,4,47.7272,0,0,7,1430,0,1.5
1289,0,0,0,0,2963,0,2.5,2665,0,4,47.3831,0,0,9,2963,0,2.0
11886,0,0,0,0,1180,0,2.0,1310,0,2,47.3487,0,0,6,1180,0,2.0
16604,0,0,0,0,1460,0,1.0,1490,0,3,47.4511,0,0,7,1460,0,1.0
4452,900,0,0,0,1010,0,1.0,1600,0,3,47.697,0,0,7,1910,0,1.0
15319,1380,0,0,0,1420,0,2.5,2140,0,4,47.5959,0,0,8,2800,0,1.0
10717,500,0,0,0,1050,0,1.0,1550,0,2,47.686,0,0,7,1550,0,1.0
14050,0,3,0,0,2780,0,2.5,3160,0,4,47.5312,0,0,9,2780,0,2.0
8628,1130,4,0,0,3330,0,4.0,2670,0,5,47.4992,0,0,9,4460,0,2.0
19175,780,0,0,0,1110,0,1.75,1560,0,4,47.7274,0,0,6,1890,0,1.0
20490,0,0,0,0,1270,0,2.5,1270,0,3,47.7209,0,0,7,1270,0,3.0
9268,150,0,0,0,840,0,1.5,1350,0,3,47.6236,0,1,8,990,0,2.0
12382,0,0,0,0,1180,0,1.75,1490,0,3,47.4018,0,0,6,1180,0,1.0
13683,0,0,2000,0,2150,0,1.0,1460,0,5,47.5519,0,0,7,2150,0,1.5
5428,0,0,0,0,2720,0,2.75,2580,0,4,47.7181,0,0,8,2720,0,2.0
3166,0,0,0,0,2550,0,2.5,1840,0,3,47.311,0,0,8,2550,0,2.0
12472,600,0,0,0,1290,0,1.75,1510,0,4,47.2901,0,0,7,1890,0,1.0
5908,0,0,0,0,3700,0,3.0,2130,0,3,47.4286,0,0,9,3700,0,2.0
1428,0,0,0,0,3180,0,3.0,3180,0,4,47.7336,0,0,11,3180,0,2.0
21551,0,0,0,0,4350,0,4.5,3990,0,5,47.6018,0,0,11,4350,0,2.0
21484,0,0,0,0,3890,0,3.75,1610,0,4,47.5052,0,0,10,3890,0,2.0
18366,880,0,0,0,4590,0,3.5,3600,0,5,47.6368,0,0,11,5470,0,2.0
6154,0,0,0,0,3440,0,2.5,3990,0,3,47.2909,0,0,11,3440,0,2.0
20363,0,0,0,0,3230,0,2.5,2950,0,4,47.4995,0,0,9,3230,0,2.0
3300,760,0,0,0,1440,0,1.5,2440,0,3,47.6308,0,1,7,2200,0,2.0
9424,660,0,0,0,1230,0,1.75,1380,0,3,47.7327,0,0,7,1890,0,1.0
5060,0,0,0,0,1760,0,2.0,2010,0,3,47.6534,0,0,7,1760,0,2.0
10515,0,0,0,0,1340,0,1.75,1980,0,4,47.5382,0,0,7,1340,0,1.0
9358,0,0,0,0,1600,0,2.0,1260,0,4,47.4713,0,0,7,1600,0,1.0
18229,0,0,0,0,2040,0,2.0,1870,0,5,47.5503,0,0,7,2040,0,2.0
17178,0,0,0,0,2570,0,2.5,2590,0,3,47.4188,0,0,9,2570,0,2.0
10835,1700,0,0,0,1700,0,2.5,1890,0,5,47.7358,0,0,8,3400,0,1.0
14929,1320,0,0,0,1410,0,2.0,2730,0,4,47.7733,0,0,8,2730,0,1.0
13089,0,0,0,0,2290,0,2.25,2170,0,3,47.429,0,0,8,2290,0,2.0
4592,1210,0,0,0,2550,0,3.25,2960,1,5,47.5654,0,0,9,3760,0,2.0
19544,360,0,0,0,1340,0,2.25,1980,0,3,47.7214,0,0,7,1700,0,1.0
15229,0,2,0,0,3520,0,3.0,3260,0,4,47.7448,0,0,10,3520,0,2.0
17266,1360,0,0,0,1360,0,2.5,1920,0,4,47.5832,0,0,7,2720,0,1.0
1394,0,0,0,0,2403,0,2.5,2380,0,4,47.7361,0,0,9,2403,0,2.0
1004,0,0,0,0,1422,0,2.25,1677,0,3,47.3204,0,0,7,1422,0,2.0
15620,0,0,0,0,960,0,1.0,1940,0,2,47.63,0,0,5,960,0,1.5
736,640,0,0,0,1270,0,1.0,1500,0,3,47.7004,0,0,8,1910,0,1.0
943,1040,0,0,0,3350,0,3.5,2010,0,5,47.7174,0,0,9,4390,0,2.0
13187,1000,0,0,0,1570,0,2.5,2440,0,4,47.6921,0,0,8,2570,0,1.0
2491,1150,0,0,0,2540,0,3.5,2640,0,5,47.6108,0,0,9,3690,0,2.0
20044,0,0,0,0,2584,0,3.5,2767,0,4,47.296,0,0,8,2584,0,2.0
3019,0,0,0,0,670,0,1.0,740,0,2,47.5165,0,0,6,670,0,1.0
1238,0,0,1984,0,1980,0,2.0,2300,0,4,47.7553,0,0,8,1980,0,2.0
16348,1120,2,1999,0,2870,0,3.25,3640,0,3,47.5744,0,0,9,3990,0,2.0
19085,0,0,0,0,2890,0,2.5,2840,0,4,47.7385,0,0,8,2890,0,2.0
12820,1520,0,0,0,1520,0,2.25,2560,0,4,47.5911,0,0,7,3040,0,1.0
14592,1100,0,0,0,1220,0,1.75,2230,0,4,47.7574,0,0,7,2320,0,1.0
8055,460,0,0,0,960,0,2.25,1480,0,3,47.6693,0,0,7,1420,0,1.0
20631,0,0,0,0,2130,0,2.5,1830,0,4,47.5108,0,0,8,2130,0,2.0
2702,780,0,0,0,1460,0,2.75,2360,0,4,47.6495,0,0,8,2240,0,1.0
19261,0,0,1995,0,1260,0,1.0,1530,0,3,47.4444,0,0,7,1260,0,1.0
12896,0,0,0,0,1160,0,1.0,1110,0,2,47.6499,0,0,7,1160,0,1.5
5695,0,0,0,0,1920,0,2.25,1950,0,3,47.6233,0,0,8,1920,0,2.0
11871,0,3,0,0,7420,0,3.25,5610,0,4,47.4548,0,0,12,7420,0,2.0
7711,0,1,0,0,2415,0,2.5,2660,0,3,47.6506,0,0,9,2415,0,2.0
4102,0,0,0,0,1440,0,1.0,1740,0,4,47.3168,0,0,7,1440,0,1.0
241,0,0,0,0,830,0,1.0,830,0,2,47.5308,0,0,6,830,0,1.0
2095,1060,0,0,0,1070,0,2.0,1990,0,4,47.6545,0,0,7,2130,0,1.0
8726,980,2,0,0,1780,0,2.75,2720,0,4,47.7248,0,0,8,2760,0,1.5
8960,1160,0,0,0,1820,0,3.0,2570,0,3,47.7318,0,0,10,2980,0,1.0
12970,0,0,0,0,2440,0,3.5,2000,0,5,47.5814,0,0,7,2440,0,2.0
15163,980,0,0,0,980,0,1.5,1300,0,4,47.5688,0,0,7,1960,0,1.0
20056,200,0,0,0,1080,0,2.25,1280,0,3,47.6651,0,0,8,1280,0,2.0
7235,0,0,0,0,3570,0,3.25,2690,0,5,47.5933,0,0,7,3570,0,2.0
6168,0,0,0,0,1380,0,2.25,1930,0,3,47.6783,0,0,7,1380,0,2.0
16140,0,0,0,0,1010,0,2.0,1700,0,3,47.6223,0,0,8,1010,0,1.0
19822,270,0,0,0,1100,0,3.25,1370,0,3,47.5639,0,0,8,1370,0,2.0
18251,0,0,0,0,1470,0,2.5,1500,0,3,47.5261,0,0,7,1470,0,2.0
9171,0,0,0,0,2350,0,2.25,2090,0,4,47.7732,0,0,8,2350,0,2.0
2457,0,0,0,0,810,0,1.0,830,0,2,47.7346,0,0,6,810,0,1.0
20094,0,0,0,0,3050,0,2.5,1910,0,4,47.7465,0,0,9,3050,0,2.0
19598,0,0,0,0,1100,0,1.0,1540,0,3,47.679,0,0,7,1100,0,2.0
298,700,0,0,0,1330,0,1.5,2140,0,3,47.5586,0,0,7,2030,0,1.0
14656,0,0,0,0,1170,0,2.0,1720,0,4,47.5797,0,0,7,1170,0,1.0
6392,1490,4,0,0,3450,0,2.5,2430,0,4,47.5095,0,0,9,4940,0,1.0
20533,530,0,0,0,1060,0,2.0,1590,0,3,47.3611,0,0,7,1590,0,1.0
14145,900,0,0,0,1370,0,1.75,2270,0,3,47.7057,0,0,7,2270,0,1.0
12369,0,3,0,0,2290,0,2.0,2000,0,4,47.6807,0,0,7,2290,0,1.5
12520,950,2,0,0,1620,0,2.5,2680,0,5,47.7216,0,0,8,2570,0,1.0
18171,0,0,0,0,1150,0,1.75,1560,0,3,47.6384,0,0,7,1150,0,1.0
7266,0,0,0,0,1740,0,1.5,1830,0,3,47.7402,0,0,7,1740,0,1.0
14422,0,0,0,0,1940,0,2.5,2560,0,3,47.4801,0,0,8,1940,0,1.0
19826,310,0,0,0,1400,0,3.25,1380,0,3,47.5434,0,0,7,1710,0,2.0
12654,0,0,0,0,1510,0,2.0,1440,0,2,47.7196,0,0,8,1510,0,1.0
16117,0,0,1973,0,1020,0,1.0,1380,0,2,47.6971,0,0,7,1020,0,1.0
20609,640,0,0,0,2850,0,2.5,3440,0,4,47.774,0,0,9,3490,0,2.0
4346,0,0,0,0,1990,0,2.25,1280,0,3,47.5404,0,0,9,1990,0,3.0
20265,0,0,0,0,2720,0,2.5,2590,0,4,47.515,0,0,8,2720,0,2.0
18468,0,0,0,0,900,0,1.0,2060,0,2,47.4727,0,0,5,900,0,1.0
15184,750,0,0,0,1120,0,2.0,1870,0,3,47.5371,0,0,7,1870,0,1.0
806,0,0,0,0,1960,0,2.25,1910,0,4,47.3405,0,0,8,1960,0,2.0
15094,0,0,0,0,1850,0,2.25,1650,0,4,47.6019,0,0,7,1850,0,1.0
205,850,0,0,1,1630,0,1.75,2770,0,4,47.5378,0,0,9,2480,0,1.0
16930,480,0,0,0,1390,0,2.25,1830,0,3,47.734,0,0,7,1870,0,1.0
3907,0,0,0,0,840,0,1.0,1350,0,2,47.5033,0,0,6,840,0,1.0
16056,0,0,0,0,1570,0,1.0,2540,0,3,47.736,0,0,7,1570,0,1.0
20909,0,0,0,0,2470,0,2.5,2580,0,4,47.7407,0,0,9,2470,0,2.0
4951,0,0,0,0,3110,0,2.5,3110,0,4,47.3782,0,0,8,3110,0,2.0
20110,130,0,0,0,1020,0,2.5,1450,0,3,47.6684,0,0,8,1150,0,2.0
2780,0,2,0,0,2480,0,2.5,2940,0,4,47.5379,0,0,8,2480,0,2.0
14239,640,0,0,0,1210,0,2.5,2260,0,3,47.3631,0,0,8,1850,0,1.0
21284,0,0,0,0,1660,0,3.0,1660,0,3,47.6649,0,0,9,1660,0,3.0
18662,0,0,0,0,1970,0,1.0,1970,0,3,47.5234,0,0,7,1970,0,1.0
14014,0,0,0,0,1060,0,1.0,1310,0,3,47.4432,0,0,7,1060,0,1.0
15410,0,0,1990,0,1230,0,1.0,2100,0,3,47.6095,0,0,7,1230,1,1.0
8156,1350,4,2003,0,1510,1,1.75,2720,0,2,47.3276,0,0,8,2860,0,1.0
15450,0,0,0,0,2680,0,2.25,1940,0,3,47.4817,0,0,7,2680,0,2.0
11417,0,0,0,0,3380,0,2.5,3630,0,3,47.5275,0,0,10,3380,0,2.0
614,0,0,0,0,1280,0,1.75,1500,0,3,47.3961,0,0,7,1280,0,1.5
19798,0,0,0,0,2370,0,2.5,2370,0,3,47.3696,0,0,8,2370,0,2.0
4799,0,0,0,0,1540,0,1.0,1210,0,3,47.3612,0,0,7,1540,0,1.0
5987,0,0,0,0,2150,0,2.5,1910,0,4,47.4053,0,0,8,2150,0,2.0
18298,570,0,0,0,1280,0,1.75,1790,0,3,47.7166,0,0,7,1850,0,1.0
13828,0,0,0,0,2940,0,2.5,2550,0,4,47.4341,0,0,9,2940,0,2.0
17071,510,0,0,0,1170,0,1.75,1080,0,3,47.6849,0,0,7,1680,0,1.5
10156,0,0,0,0,1640,0,2.0,1070,0,3,47.6829,0,0,7,1640,0,2.0
13131,0,0,0,0,2200,0,2.25,1740,0,4,47.3595,0,0,7,2200,0,2.0
14670,0,0,0,0,1410,0,2.0,1190,0,3,47.6852,0,0,7,1410,0,1.0
827,0,0,0,0,1300,0,1.0,1240,0,4,47.4778,0,0,6,1300,0,1.5
18169,800,0,0,0,1544,0,1.75,1770,0,5,47.6537,0,0,7,2344,0,1.5
2935,600,0,0,0,1150,0,1.5,1680,0,3,47.5666,0,0,7,1750,0,1.0
2418,450,0,0,0,1140,0,1.75,1590,0,3,47.4288,0,0,7,1590,0,1.0
18747,0,0,0,0,1540,0,2.0,1590,0,3,47.3662,0,0,7,1540,0,1.0
9615,0,0,0,0,1640,0,2.0,1680,0,3,47.5812,0,0,7,1640,0,1.0
2605,750,2,0,0,750,0,1.75,1500,0,3,47.4883,0,0,6,1500,0,1.0
8829,1910,4,0,0,2150,0,2.5,2750,0,4,47.7678,0,0,9,4060,0,1.0
2921,0,0,0,0,1370,0,1.0,1510,0,3,47.6619,0,0,7,1370,0,1.5
7789,0,0,0,0,2020,0,1.75,2320,0,4,47.3202,0,0,8,2020,0,1.0
18379,0,0,0,0,384,0,0.75,1920,0,0,47.4177,0,0,4,384,0,1.0
1198,0,0,0,0,770,0,1.0,1160,0,2,47.7458,0,0,6,770,0,1.0
17681,0,0,0,0,3920,0,3.5,3740,0,4,47.5416,0,0,10,3920,0,2.0
17951,910,0,0,0,1240,0,2.75,1980,0,4,47.5378,0,0,8,2150,0,1.0
1180,0,0,0,0,3060,0,2.5,3240,0,4,47.5393,0,0,9,3060,0,2.0
576,0,0,0,0,1805,0,2.5,2095,0,3,47.3521,0,0,7,1805,0,2.0
11427,0,0,0,0,1250,0,1.0,1720,0,3,47.5093,0,0,7,1250,0,1.0
11319,0,0,0,0,2450,0,2.5,2630,0,4,47.7177,0,0,8,2450,0,2.0
18082,0,0,0,0,1570,0,1.75,1490,0,3,47.6867,0,0,8,1570,0,1.5
19881,0,0,0,0,3550,0,2.75,3140,0,4,47.7076,0,0,9,3550,0,2.0
3264,400,0,0,0,1190,0,1.75,1420,0,3,47.6668,0,0,7,1590,0,1.5
3889,0,0,0,0,3120,0,2.25,2160,0,5,47.3097,0,0,8,3120,0,2.0
11206,0,0,0,0,1700,0,1.75,2430,0,4,47.651,0,0,8,1700,0,1.0
13894,0,0,0,0,1990,0,2.5,2650,0,3,47.5323,0,0,8,1990,0,2.0
4497,0,0,0,0,3120,0,2.5,2980,0,4,47.3645,0,0,9,3120,0,2.0
1855,0,0,0,0,3220,0,2.5,2740,0,5,47.3717,0,0,8,3220,0,2.0
6293,0,0,0,0,1090,0,1.75,1660,0,3,47.2613,0,0,7,1090,0,1.0
361,0,0,0,0,2760,0,2.5,2470,0,5,47.4769,0,0,9,2760,0,2.0
15672,0,0,0,0,2150,0,2.5,2220,0,4,47.3658,0,0,7,2150,0,2.0
661,700,0,0,0,1550,0,2.5,2090,0,4,47.5221,0,0,7,2250,0,1.0
716,0,0,0,0,1010,0,1.5,1300,0,3,47.7359,0,0,7,1010,0,1.0
11266,750,0,0,0,1580,0,2.0,1750,0,3,47.6025,0,0,7,2330,0,1.5
6525,0,0,0,0,830,0,1.0,1110,0,2,47.6914,0,0,7,830,0,1.0
932,0,0,0,0,1250,0,1.0,1920,0,3,47.3414,0,0,6,1250,0,1.0
2917,0,0,0,0,1780,0,1.5,1350,0,4,47.5142,0,0,7,1780,0,1.5
16325,720,0,0,0,1020,0,1.5,1740,0,4,47.4787,0,0,7,1740,0,1.0
5611,0,0,0,0,1010,0,1.0,1590,0,3,47.7601,0,0,6,1010,0,1.0
8247,0,0,0,0,1420,0,2.0,2140,0,2,47.3543,0,0,7,1420,0,1.0
4596,620,0,0,0,920,0,1.75,1130,0,3,47.7451,0,0,7,1540,0,1.0
16999,0,0,0,0,1240,0,1.0,1240,0,3,47.6775,0,0,7,1240,0,1.0
16801,0,0,0,0,1010,0,1.0,980,0,2,47.3759,0,0,6,1010,0,1.0
2645,1140,0,0,1,2360,0,3.0,3140,0,4,47.5468,0,0,10,3500,0,2.0
9352,900,0,0,0,2630,0,4.0,2340,0,4,47.6402,0,0,8,3530,0,2.0
11050,0,0,0,0,1200,0,1.0,1800,0,3,47.6075,0,0,7,1200,0,1.0
8172,0,0,0,1,1090,0,1.5,2010,0,3,47.5817,0,0,7,1090,0,1.0
9910,0,0,0,0,2420,0,3.0,2420,0,4,47.4693,0,0,7,2420,0,2.0
8575,0,0,0,0,2300,0,2.5,2640,0,4,47.6454,0,0,8,2300,0,2.0
10920,0,0,0,0,1690,0,2.5,1690,0,3,47.6768,0,0,7,1690,0,2.0
2575,0,0,0,0,2820,0,2.5,2660,0,3,47.5533,0,0,9,2820,0,2.0
5545,0,0,0,0,2390,0,2.5,2560,0,4,47.4811,0,0,7,2390,0,2.0
14650,1060,0,0,0,1470,0,3.0,1840,0,4,47.7094,0,0,8,2530,0,1.0
19051,0,0,0,0,1040,0,1.0,1040,0,3,47.4936,0,0,7,1040,0,1.0
6842,940,0,0,0,1380,0,2.5,2830,0,3,47.7323,0,0,8,2320,0,1.0
303,0,0,0,0,2040,0,2.5,2370,0,3,47.3537,0,0,8,2040,0,2.0
8462,0,0,0,0,1400,0,2.0,1400,0,4,47.4625,0,0,6,1400,0,1.5
18753,430,0,0,0,1370,0,1.75,1820,0,3,47.7346,0,0,7,1800,0,1.0
18867,220,0,0,0,1670,0,2.0,1800,0,4,47.6633,0,0,7,1890,0,1.5
15165,0,0,0,0,2120,0,2.5,1930,0,3,47.7174,0,0,8,2120,0,2.0
13474,0,0,0,0,1430,0,1.75,1640,0,4,47.604,0,0,7,1430,0,2.0
18388,250,0,0,0,840,0,1.0,1070,0,2,47.6385,0,0,7,1090,0,1.0
15927,0,0,0,0,1300,0,1.0,1570,0,3,47.611,0,0,7,1300,0,1.0
10714,0,0,0,0,2630,0,3.0,2880,0,3,47.6932,0,0,9,2630,0,2.0
10903,850,0,0,0,850,0,1.75,1680,1,4,47.5762,0,0,7,1700,0,1.0
16849,570,0,0,0,1220,0,2.25,2040,0,3,47.7184,0,0,7,1790,0,1.0
12531,0,0,0,0,1830,0,1.75,1830,0,3,47.676,0,0,7,1830,0,1.5
21185,0,0,0,0,1950,0,2.5,1870,0,3,47.3658,0,0,7,1950,0,2.0
4188,260,0,0,0,1190,0,1.0,1810,0,3,47.6436,0,0,7,1450,0,1.0
12468,0,0,0,0,3870,0,3.5,4290,0,5,47.6403,0,0,10,3870,0,2.0
10558,0,0,0,0,1430,0,1.0,2320,0,2,47.7023,0,0,7,1430,0,1.0
14443,0,0,0,0,960,0,1.0,930,0,2,47.5188,0,0,6,960,0,1.0
6964,0,0,0,0,1130,0,1.0,1080,0,3,47.4935,0,0,6,1130,0,1.5
20285,0,0,0,0,2400,0,2.5,2710,0,4,47.4959,0,0,8,2400,0,2.0
3877,0,0,0,0,1470,0,1.0,1470,0,3,47.473,0,0,7,1470,0,1.0
11731,0,0,0,0,1180,0,1.0,1290,0,3,47.39,0,0,7,1180,0,1.0
20429,0,0,0,0,2440,0,2.5,2970,0,4,47.7043,0,0,8,2440,0,2.0
5949,0,0,0,0,1010,0,1.0,1260,0,3,47.4518,0,0,7,1010,0,1.0
7416,0,0,0,0,1450,0,1.5,1060,0,4,47.3613,0,0,6,1450,0,1.0
11354,0,0,0,0,1460,0,1.5,1460,0,3,47.3119,0,0,6,1460,0,1.0
11708,0,3,0,0,2200,0,2.5,2700,0,2,47.2458,0,0,8,2200,0,1.0
4432,1420,0,0,0,1420,0,2.75,2210,0,5,47.7618,0,0,7,2840,0,1.0
11766,0,0,0,0,1570,0,2.0,2165,0,2,47.709,0,0,8,1570,0,1.0
11706,0,0,0,0,1560,0,1.5,1400,0,3,47.2048,0,0,7,1560,0,1.0
9010,1070,0,0,0,1070,0,1.75,2280,0,3,47.6993,0,0,7,2140,0,1.0
17127,0,0,0,0,1670,0,2.5,1670,0,3,47.531,0,0,8,1670,0,2.0
10268,1820,2,1999,0,2790,0,3.0,2160,0,3,47.5854,0,0,8,4610,0,2.0
2388,0,0,0,0,2230,0,2.25,2420,0,4,47.3769,0,0,8,2230,0,2.0
12160,0,0,2000,0,1460,0,1.75,2240,0,3,47.6709,0,0,8,1460,0,1.0
11811,0,0,0,0,1040,0,1.0,1280,1,3,47.5765,0,0,7,1040,0,1.0
2861,250,0,0,0,880,0,1.0,1250,0,2,47.6971,0,0,7,1130,0,1.0
4166,830,0,0,0,1430,0,2.0,2030,0,4,47.6876,0,0,8,2260,0,1.0
2248,880,0,0,0,2570,0,3.75,1880,0,4,47.692,0,0,10,3450,0,2.0
2889,0,0,0,0,2680,0,2.25,3170,0,3,47.4487,0,0,9,2680,0,1.0
17397,600,0,0,0,1300,0,1.75,1880,0,3,47.6854,0,0,7,1900,0,1.0
9582,0,0,0,0,800,0,1.0,1410,0,2,47.6751,0,0,7,800,0,1.0
16054,0,0,0,0,2140,0,1.0,1630,0,3,47.5494,0,0,7,2140,0,1.0
10883,0,0,0,0,1710,0,1.0,1310,0,3,47.2616,0,0,7,1710,0,1.0
4769,0,3,0,0,2220,0,1.75,2430,0,4,47.4519,0,0,8,2220,0,2.0
15318,0,0,0,0,2000,0,2.25,1950,0,3,47.349,0,0,7,2000,0,2.0
8424,0,0,0,0,2850,0,2.5,3340,0,3,47.7376,0,0,10,2850,0,2.0
12724,0,0,0,0,1100,0,1.0,1450,0,3,47.5231,0,0,7,1100,0,1.0
7817,0,0,0,0,1610,0,1.75,1450,0,3,47.3413,0,0,7,1610,0,1.0
21032,450,0,0,0,1500,0,2.5,1800,0,2,47.5622,0,0,9,1950,0,2.0
4292,0,0,0,0,1060,0,1.0,1060,0,3,47.5649,0,0,7,1060,0,1.0
20579,0,0,0,0,1400,0,2.25,1610,0,3,47.3584,0,0,7,1400,0,2.0
