bedrooms,bathrooms,interior_space,floors,see_sea,view_qual,grade,space_above,sqft_basement,yr_renovated,lat,space_int_15,zipcode_98004,zipcode_98006,zipcode_98039,zipcode_98040,zipcode_98112
4,2.5,2660,1.0,0,0,7,2660,0,2014,47.5894,2640,0,0,0,0,0
3,2.5,2110,2.0,0,0,8,2110,0,0,47.3875,2110,0,0,0,0,0
3,1.75,1970,1.0,0,0,8,1570,400,0,47.5936,2460,0,0,0,0,0
3,2.75,1210,1.5,0,2,7,1210,0,0,47.6798,1630,0,0,0,0,0
4,2.5,2670,2.0,0,0,9,2670,0,0,47.6327,2430,0,0,0,0,0
3,2.25,3000,1.0,0,0,10,3000,0,0,47.7274,2980,0,0,0,0,0
3,2.75,2200,2.0,0,0,8,2200,0,0,47.6171,2710,0,0,0,0,0
3,1.75,1540,1.0,0,0,8,1200,340,0,47.6231,1620,0,0,0,0,0
3,1.75,2080,1.0,0,0,8,2080,0,0,47.5872,2240,0,0,0,0,0
3,2.0,1780,1.0,0,0,8,1780,0,0,47.5796,1900,0,0,0,1,0
3,1.5,1960,2.0,0,0,8,1330,630,0,47.6423,2090,0,0,0,0,0
5,1.5,1690,1.5,0,0,7,1690,0,0,47.3859,1690,0,0,0,0,0
3,2.0,2080,1.0,0,0,7,1250,830,0,47.3733,1530,0,0,0,0,0
3,2.25,2070,2.0,0,2,8,1490,580,0,47.5543,1940,0,0,0,0,0
2,0.75,760,1.0,0,0,4,760,0,0,47.4703,1100,0,0,0,0,0
4,3.25,4020,2.0,0,0,11,4020,0,0,47.5217,3190,0,0,0,0,0
4,1.75,3620,1.0,0,0,8,1820,1800,0,47.6069,2410,0,0,0,0,0
4,2.0,2330,1.0,0,0,7,1230,1100,0,47.7109,1250,0,0,0,0,0
3,2.5,1460,1.0,0,0,7,1460,0,0,47.5895,2200,0,0,0,1,0
4,2.75,2250,1.0,0,0,8,1200,1050,0,47.6406,1720,0,0,0,0,0
6,5.0,2850,2.0,0,0,7,2850,0,0,47.6813,1870,0,0,0,0,0
4,2.75,2640,2.0,0,0,8,1730,910,0,47.6727,1530,0,0,0,0,0
3,1.0,1310,1.0,0,0,7,960,350,0,47.2949,1310,0,0,0,0,0
4,2.5,2720,2.0,0,0,9,2720,0,0,47.3028,2570,0,0,0,0,0
4,3.5,3430,2.0,0,0,11,3430,0,0,47.5196,3880,0,0,0,0,0
3,2.75,1990,1.0,0,0,7,1340,650,0,47.7434,1750,0,0,0,0,0
3,2.0,1170,1.0,0,0,7,1170,0,0,47.3333,1410,0,0,0,0,0
3,1.75,1390,1.0,0,0,8,1390,0,0,47.2015,1770,0,0,0,0,0
4,1.5,1540,2.0,0,0,7,1540,0,0,47.3317,1580,0,0,0,0,0
2,1.0,760,1.0,0,0,6,760,0,0,47.5469,900,0,0,0,0,0
4,1.0,1280,1.0,0,0,6,1280,0,0,47.4989,1310,0,0,0,0,0
4,2.5,2990,2.0,0,0,8,2990,0,0,47.5773,3140,0,0,0,0,0
4,2.25,1770,2.0,0,0,7,1770,0,0,47.4192,1770,0,0,0,0,0
5,3.75,3830,2.0,0,0,10,3830,0,0,47.5837,3570,0,0,0,0,0
3,2.5,2870,2.0,0,0,9,2870,0,0,47.4471,3040,0,0,0,0,0
3,1.0,1520,1.0,0,0,6,1520,0,0,47.7699,1500,0,0,0,0,0
2,1.0,660,1.0,0,0,5,660,0,0,47.4938,970,0,0,0,0,0
3,1.0,1800,1.0,0,0,7,1200,600,0,47.525,1450,0,0,0,0,0
2,3.25,3570,1.0,0,0,9,2370,1200,0,47.5448,3190,0,0,0,0,0
5,1.5,3050,1.5,0,0,8,1920,1130,0,47.621,1200,0,0,0,0,1
2,1.0,820,1.0,0,0,7,820,0,0,47.6842,1490,0,0,0,0,0
3,2.5,3610,1.0,0,0,8,1950,1660,0,47.6306,2620,0,0,0,0,0
3,2.0,1490,1.0,0,0,7,770,720,0,47.5772,1320,0,0,0,0,0
3,2.5,1560,1.5,0,0,7,1360,200,0,47.5591,1670,0,0,0,0,0
3,1.75,1660,1.0,0,0,7,1660,0,0,47.6503,2090,0,0,0,0,0
3,1.75,1180,1.0,0,0,6,760,420,0,47.6825,1490,0,0,0,0,0
3,1.0,960,1.0,0,0,5,960,0,0,47.3091,1330,0,0,0,0,0
3,1.5,1630,1.0,0,0,7,1630,0,0,47.7104,1630,0,0,0,0,0
4,2.25,2260,2.0,0,0,8,2260,0,0,47.7713,2470,0,0,0,0,0
3,1.5,1520,1.0,0,0,7,1520,0,0,47.4991,1450,0,0,0,0,0
5,2.75,3050,1.0,0,0,8,1650,1400,0,47.5709,2920,0,0,0,1,0
3,1.0,1000,1.0,0,0,8,1000,0,0,47.6629,2240,0,0,0,0,0
4,2.5,2650,2.0,0,0,8,2650,0,0,47.3693,2510,0,0,0,0,0
3,2.25,1750,1.0,0,0,8,1270,480,0,47.7739,2170,0,0,0,0,0
3,2.25,1770,1.0,0,0,8,1270,500,0,47.7724,2180,0,0,0,0,0
3,2.25,1770,1.0,0,0,8,1270,500,0,47.7724,2180,0,0,0,0,0
2,1.0,770,1.0,0,0,6,770,0,0,47.766,990,0,0,0,0,0
4,2.5,3370,2.0,0,0,8,3370,0,0,47.7698,1880,0,0,0,0,0
5,2.0,2130,1.0,0,0,7,1440,690,2000,47.7403,2310,0,0,0,0,0
3,1.0,1050,1.0,0,0,7,1050,0,0,47.4038,1340,0,0,0,0,0
5,2.5,2803,1.0,0,0,8,2803,0,2011,47.3032,1810,0,0,0,0,0
3,2.0,2080,2.0,0,0,8,2080,0,0,47.7035,2230,0,0,0,0,0
3,2.0,2080,2.0,0,0,8,2080,0,0,47.7035,2230,0,0,0,0,0
4,1.75,2120,1.0,0,1,7,1190,930,0,47.6964,2070,0,0,0,0,0
3,2.5,2550,2.0,0,0,9,2550,0,0,47.3081,2410,0,0,0,0,0
3,1.0,1290,1.0,0,0,7,1290,0,0,47.6835,1930,0,0,0,0,0
5,2.75,1790,1.5,0,0,7,1060,730,0,47.5655,1400,0,0,0,0,0
5,3.5,2720,2.0,0,0,8,1860,860,0,47.6931,2430,0,0,0,0,0
3,1.0,1040,1.5,0,2,7,1040,0,0,47.6754,1440,0,0,0,0,0
3,1.0,840,1.0,0,0,6,840,0,2014,47.3685,870,0,0,0,0,0
3,1.75,1650,1.0,0,0,7,1650,0,0,47.4331,1400,0,0,0,0,0
4,2.25,2080,1.0,0,0,8,1460,620,0,47.7225,1960,0,0,0,0,0
4,2.5,1540,2.0,0,0,8,1540,0,0,47.5526,1540,0,0,0,0,0
4,2.5,3880,2.0,0,0,10,3880,0,0,47.5841,3280,0,0,0,0,0
4,2.25,1860,2.0,0,0,8,1860,0,0,47.5699,1860,0,0,0,0,0
3,1.75,1280,1.0,0,0,7,1280,0,0,47.2823,1670,0,0,0,0,0
3,2.5,3200,1.5,0,0,8,2100,1100,0,47.4651,2690,0,0,0,0,0
3,2.5,2200,2.0,0,0,8,2200,0,0,47.4624,2190,0,0,0,0,0
3,1.0,1570,1.0,0,0,7,1070,500,0,47.6942,1770,0,0,0,0,0
3,2.5,2074,2.0,0,0,8,2074,0,0,47.7327,1840,0,0,0,0,0
4,2.5,2450,2.0,0,0,9,2450,0,0,47.6323,2730,0,0,0,0,0
4,2.25,2520,2.0,0,0,9,2520,0,0,47.6377,2848,0,0,0,0,0
5,1.75,2190,1.0,0,2,7,1190,1000,0,47.4887,2570,0,0,0,0,0
5,1.75,2190,1.0,0,2,7,1190,1000,0,47.4887,2570,0,0,0,0,0
3,1.5,2320,1.0,0,0,7,2320,0,0,47.7413,1480,0,0,0,0,0
3,2.5,1370,1.0,0,0,7,1090,280,0,47.3717,1470,0,0,0,0,0
3,1.75,1730,1.5,0,0,6,1730,0,0,47.3774,860,0,0,0,0,0
3,2.5,1640,1.0,0,0,7,1110,530,0,47.7255,1860,0,0,0,0,0
3,1.0,1300,1.0,0,0,6,1300,0,0,47.5028,1380,0,0,0,0,0
3,1.5,1560,1.0,0,0,7,1060,500,0,47.7312,1820,0,0,0,0,0
2,1.0,1120,1.0,0,0,6,730,390,0,47.6688,2050,0,0,0,0,0
3,2.25,2670,2.0,0,0,9,2670,0,0,47.7601,3080,0,0,0,0,0
5,2.5,3810,1.5,0,0,8,3810,0,0,47.4521,2470,0,0,0,0,0
3,1.75,1440,1.0,0,0,7,1440,0,0,47.7296,1460,0,0,0,0,0
4,1.0,1200,1.0,0,0,5,1200,0,0,47.3375,1400,0,0,0,0,0
3,1.75,1520,1.0,0,0,7,820,700,0,47.7226,1420,0,0,0,0,0
4,2.5,2500,1.0,0,0,8,1830,670,0,47.3137,2500,0,0,0,0,0
4,2.25,2010,2.0,0,0,8,2010,0,0,47.3734,1950,0,0,0,0,0
4,1.0,1210,1.5,0,2,7,1210,0,0,47.5026,1470,0,0,0,0,0
2,1.0,1100,1.0,0,0,6,1100,0,0,47.4471,1746,0,0,0,0,0
3,1.5,1050,1.0,0,0,6,800,250,0,47.6578,1530,0,0,0,0,0
3,1.75,2120,1.0,0,0,7,1380,740,0,47.451,2050,0,0,0,0,0
3,1.0,1240,1.0,0,0,6,1240,0,0,47.7277,1250,0,0,0,0,0
4,3.5,3460,2.0,0,0,10,2560,900,0,47.6718,1860,0,0,0,0,0
3,1.75,1270,1.0,0,0,7,1270,0,0,47.693,1490,0,0,0,0,0
4,2.25,2980,1.5,0,2,10,2020,960,0,47.6426,2760,0,0,0,0,0
2,1.0,1250,1.5,0,0,7,1250,0,0,47.685,1430,0,0,0,0,0
4,1.75,1740,1.0,0,0,8,1740,0,0,47.6232,2180,0,0,0,0,0
4,1.5,1730,2.0,0,0,7,1730,0,0,47.3782,1370,0,0,0,0,0
3,2.0,1240,1.0,0,0,7,1240,0,0,47.6614,1350,0,0,0,0,0
2,1.0,1670,1.5,0,0,7,1670,0,0,47.7001,1800,0,0,0,0,0
4,2.5,2140,2.0,0,0,8,2140,0,0,47.3528,1600,0,0,0,0,0
5,2.75,2530,1.0,0,0,7,1520,1010,0,47.4683,2400,0,0,0,0,0
2,1.0,960,1.0,0,0,6,960,0,0,47.4698,1260,0,0,0,0,0
4,3.75,4130,2.0,0,0,11,4130,0,0,47.5194,3690,0,0,0,0,0
4,1.75,1710,1.0,0,0,8,1710,0,0,47.7721,1940,0,0,0,0,0
3,1.5,1490,1.0,0,0,7,1490,0,0,47.6571,1490,0,0,0,0,0
4,3.25,4750,2.0,0,0,11,4750,0,0,47.7149,3300,0,0,0,0,0
4,2.5,3400,2.0,0,0,11,3400,0,0,47.7168,2880,0,0,0,0,0
3,2.5,2210,2.0,0,0,8,2210,0,0,47.6938,1920,0,0,0,0,0
3,1.5,1650,1.0,0,0,8,1130,520,0,47.7471,1400,0,0,0,0,0
3,1.5,1260,1.0,0,0,7,780,480,0,47.6693,1540,0,0,0,0,0
3,1.0,1960,1.0,0,0,7,1260,700,0,47.7641,1850,0,0,0,0,0
4,2.5,1800,2.0,0,0,8,1800,0,0,47.4346,1800,0,0,0,0,0
3,2.25,1940,1.0,0,0,7,1240,700,0,47.6004,2340,1,0,0,0,0
4,2.75,2820,2.0,0,0,9,2820,0,0,47.6,2820,0,0,0,0,0
4,2.25,2820,1.0,0,0,8,1920,900,0,47.3186,2320,0,0,0,0,0
2,1.0,720,1.0,0,0,5,720,0,0,47.303,940,0,0,0,0,0
3,1.75,1640,1.0,0,0,7,1110,530,0,47.726,1420,0,0,0,0,0
3,2.0,1560,2.0,0,0,7,1560,0,1982,47.6892,1900,0,0,0,0,0
6,2.5,1560,1.0,0,0,6,1060,500,0,47.5335,1300,0,0,0,0,0
4,1.75,1910,1.0,0,0,7,1210,700,0,47.7396,2210,0,0,0,0,0
5,1.75,1570,2.0,0,0,7,1570,0,0,47.6677,1610,0,0,0,0,0
4,2.5,2038,2.0,0,0,8,2038,0,0,47.3296,2634,0,0,0,0,0
3,2.25,1720,1.0,0,0,7,1220,500,0,47.2979,1690,0,0,0,0,0
3,2.75,1670,1.5,0,0,7,1670,0,0,47.6551,1370,0,0,0,0,0
4,2.75,2830,2.0,0,0,9,2830,0,0,47.5903,3490,0,0,0,0,0
4,2.0,1690,1.0,0,0,7,1210,480,0,47.6052,1620,0,0,0,0,0
4,2.5,1620,2.0,0,0,7,1620,0,1971,47.5132,1590,0,0,0,0,0
4,2.5,2360,2.0,0,0,9,2360,0,0,47.774,2750,0,0,0,0,0
3,1.5,1480,1.0,0,0,7,1170,310,0,47.7766,2230,0,0,0,0,0
4,2.5,2700,2.0,0,0,9,2700,0,0,47.5521,2260,0,0,0,0,0
3,1.5,1780,1.0,0,0,7,1240,540,0,47.419,1860,0,0,0,0,0
3,1.5,1430,1.0,0,0,6,1430,0,0,47.4518,1150,0,0,0,0,0
2,1.0,2160,1.0,0,0,8,1170,990,0,47.6364,1150,0,0,0,0,0
3,1.75,1800,2.0,0,0,8,1800,0,0,47.7762,2100,0,0,0,0,0
2,2.0,1930,1.0,0,0,8,1930,0,0,47.7191,1640,0,0,0,0,0
4,2.25,1960,1.0,0,0,8,1330,630,0,47.7434,1540,0,0,0,0,0
4,2.5,1920,2.0,0,0,8,1920,0,0,47.3526,1860,0,0,0,0,0
3,1.75,1470,1.0,0,0,6,1470,0,0,47.7524,1470,0,0,0,0,0
5,3.0,2980,1.0,0,0,7,1680,1300,0,47.7372,1590,0,0,0,0,0
5,3.0,2980,1.0,0,0,7,1680,1300,0,47.7372,1590,0,0,0,0,0
3,2.0,2360,1.0,0,0,8,2360,0,0,47.5595,2660,0,0,0,0,0
3,1.75,1790,1.0,0,0,7,1790,0,0,47.732,3270,0,0,0,0,0
3,2.25,2130,1.0,0,0,8,1370,760,0,47.7462,2820,0,0,0,0,0
4,2.5,2030,2.0,0,0,8,2030,0,0,47.4511,2030,0,0,0,0,0
4,2.0,1790,1.0,0,0,8,1790,0,0,47.6266,2150,0,0,0,0,0
3,2.5,2260,2.0,0,0,8,2260,0,0,47.3203,2390,0,0,0,0,0
4,2.0,2350,1.5,0,0,7,1450,900,0,47.6681,1640,0,0,0,0,0
3,2.5,1690,2.0,0,0,8,1150,540,0,47.5518,1690,0,0,0,0,0
3,1.0,1320,1.5,0,0,7,1320,0,0,47.5288,1010,0,0,0,0,0
4,2.5,2690,2.0,0,0,9,2690,0,0,47.6612,2840,0,0,0,0,0
4,2.25,2810,1.0,0,1,7,1710,1100,0,47.395,1860,0,0,0,0,0
3,2.5,2280,2.0,0,0,8,2280,0,0,47.4213,2380,0,0,0,0,0
4,2.5,2870,2.0,0,0,8,2540,330,0,47.4522,2590,0,0,0,0,0
3,2.5,3030,1.5,0,0,10,3030,0,0,47.743,3360,0,0,0,0,0
4,2.75,2940,2.0,0,0,9,2940,0,0,47.5529,2410,0,0,0,0,0
3,1.0,1190,1.0,0,0,6,1190,0,0,47.5513,1360,0,0,0,0,0
3,2.5,1800,2.0,0,0,7,1800,0,0,47.5401,1800,0,0,0,0,0
3,1.75,1580,1.0,0,0,8,1180,400,0,47.3538,1620,0,0,0,0,0
3,2.5,1730,2.0,0,0,8,1730,0,0,47.5683,1730,0,0,0,0,0
3,2.0,1910,1.0,0,0,7,1910,0,0,47.6037,2040,0,0,0,0,0
2,1.75,1000,1.0,0,0,6,940,60,0,47.6787,1900,0,0,0,0,0
4,2.75,2520,1.0,0,0,7,1260,1260,0,47.4038,1930,0,0,0,0,0
3,1.0,1420,1.0,0,0,7,970,450,0,47.7164,1340,0,0,0,0,0
4,3.5,3080,2.0,0,0,9,3080,0,0,47.5992,2980,0,0,0,0,0
3,1.0,1060,1.0,0,2,7,1060,0,0,47.201,1300,0,0,0,0,0
4,2.5,2160,2.0,0,0,8,2160,0,0,47.7438,2840,0,0,0,0,0
4,3.5,4060,2.0,0,0,10,4060,0,0,47.6634,2410,0,0,0,0,0
1,2.25,1940,2.0,0,0,7,1100,840,0,47.7313,1580,0,0,0,0,0
4,2.5,2250,2.0,0,0,8,2250,0,0,47.7111,2110,0,0,0,0,0
2,1.0,1620,1.0,0,0,6,850,770,0,47.7119,2460,0,0,0,0,0
2,1.0,920,1.0,0,0,6,920,0,0,47.5441,1640,0,0,0,0,0
3,2.5,1370,2.0,0,0,7,1370,0,0,47.3767,1720,0,0,0,0,0
3,1.0,920,1.0,0,0,6,920,0,0,47.3603,920,0,0,0,0,0
3,1.5,1360,1.0,0,0,7,1360,0,0,47.3799,1890,0,0,0,0,0
3,1.5,1630,1.0,0,0,7,1630,0,1963,47.4455,1700,0,0,0,0,0
6,2.5,3610,2.0,0,0,8,3210,400,0,47.7692,2210,0,0,0,0,0
4,2.5,3010,2.0,0,0,9,3010,0,0,47.3542,3010,0,0,0,0,0
3,1.75,2320,1.0,0,2,8,1420,900,0,47.6449,2540,0,0,0,0,0
5,3.0,3290,1.0,0,0,7,1870,1420,0,47.6708,1970,0,0,0,0,0
3,2.5,2040,2.0,0,2,8,2040,0,0,47.2618,1960,0,0,0,0,0
3,2.75,1920,1.0,0,0,8,1320,600,0,47.3213,2040,0,0,0,0,0
3,2.5,2120,2.0,0,0,8,2120,0,0,47.75,2000,0,0,0,0,0
3,2.5,2170,2.0,0,0,9,2170,0,0,47.5453,2170,0,0,0,0,0
2,1.5,1330,1.0,0,0,7,900,430,0,47.6359,1610,0,0,0,0,0
3,2.0,1580,1.0,0,0,6,800,780,0,47.4963,1580,0,0,0,0,0
3,2.75,3580,2.0,0,3,10,2210,1370,0,47.3244,3990,0,0,0,0,0
4,2.0,2580,2.0,0,0,9,1850,730,0,47.6245,2590,0,0,0,0,0
4,1.75,1930,1.5,0,2,8,1670,260,0,47.7078,2730,0,0,0,0,0
3,2.5,2120,2.0,0,0,7,2120,0,0,47.681,1690,0,0,0,0,0
3,2.5,1990,1.5,0,0,8,1410,580,0,47.3259,1660,0,0,0,0,0
4,1.75,1310,1.0,0,0,7,1310,0,0,47.7559,2280,0,0,0,0,0
3,2.5,2670,1.0,0,0,10,2670,0,0,47.3683,1960,0,0,0,0,0
2,2.25,1910,1.0,0,0,7,1010,900,0,47.4206,2050,0,0,0,0,0
4,1.5,1530,1.0,0,0,6,1530,0,0,47.6492,1520,0,0,0,0,0
6,1.75,2920,2.5,0,0,9,2780,140,0,47.6024,2020,0,0,0,0,0
3,1.0,1010,1.0,0,0,7,1010,0,0,47.735,1110,0,0,0,0,0
4,1.75,2450,1.0,0,2,9,1630,820,0,47.5564,3150,0,1,0,0,0
4,2.5,1820,2.0,0,0,7,1820,0,0,47.735,1820,0,0,0,0,0
4,2.5,2090,1.0,0,0,7,1470,620,0,47.4888,1700,0,0,0,0,0
2,1.75,2200,1.0,0,0,7,1100,1100,0,47.4633,2590,0,0,0,0,0
4,3.0,2250,2.0,0,0,8,1570,680,0,47.3703,1550,0,0,0,0,0
3,2.25,1450,3.0,0,0,8,1450,0,0,47.6765,1450,0,0,0,0,0
4,2.5,2280,2.0,0,0,8,2280,0,0,47.7471,2180,0,0,0,0,0
4,3.5,2720,2.0,0,0,8,2100,620,0,47.4612,2280,0,0,0,0,0
3,2.25,2250,1.0,0,0,8,1460,790,0,47.7229,1930,0,0,0,0,0
3,2.0,1090,1.0,0,0,7,940,150,0,47.5118,1840,0,0,0,0,0
3,2.0,1970,1.0,0,0,7,1300,670,0,47.2824,1710,0,0,0,0,0
4,2.25,2780,2.0,0,0,7,2780,0,0,47.477,1650,0,0,0,0,0
4,2.25,2290,1.0,0,3,8,1550,740,0,47.616,2790,0,0,0,0,0
3,1.75,2330,1.0,0,0,7,1390,940,0,47.7607,1850,0,0,0,0,0
4,4.5,4060,2.0,0,0,10,4060,0,0,47.4241,1830,0,0,0,0,0
4,2.0,1470,1.0,0,0,8,1470,0,0,47.3742,1640,0,0,0,0,0
2,1.0,1620,1.0,0,0,6,920,700,0,47.7069,1540,0,0,0,0,0
5,2.75,3220,2.0,0,0,9,3220,0,0,47.7076,3100,0,0,0,0,0
4,2.5,3270,2.0,0,0,9,3270,0,0,47.5373,3120,0,0,0,0,0
3,1.75,2160,1.0,0,0,8,1730,430,0,47.7664,2910,0,0,0,0,0
2,1.0,1150,1.0,0,1,7,1010,140,0,47.5567,1150,0,0,0,0,0
4,2.5,2240,1.0,0,0,8,1540,700,0,47.6965,1960,0,0,0,0,0
3,1.5,1280,2.0,0,0,6,1280,0,0,47.3343,1070,0,0,0,0,0
3,1.0,840,1.0,0,0,6,840,0,2014,47.3743,1010,0,0,0,0,0
3,1.75,1680,1.0,0,0,8,1680,0,0,47.6098,2250,0,0,0,0,0
5,2.75,2330,1.0,0,0,7,1550,780,0,47.6651,1750,0,0,0,0,0
4,2.5,3030,2.0,0,0,10,3030,0,0,47.6569,2780,0,0,0,0,0
6,3.0,2880,2.0,0,0,7,2880,0,0,47.5959,1470,0,0,0,0,0
3,2.75,2910,2.0,0,2,7,2010,900,0,47.7071,2400,0,0,0,0,0
4,3.25,3090,2.0,0,0,10,3090,0,0,47.6674,3200,0,0,0,0,0
4,2.75,2720,2.0,0,0,8,2720,0,0,47.7181,2580,0,0,0,0,0
3,1.5,1310,1.0,0,0,7,1310,0,0,47.7328,1330,0,0,0,0,0
2,1.0,1790,1.0,0,0,8,1360,430,0,47.691,1790,0,0,0,0,0
3,2.5,2830,2.0,0,0,9,2830,0,0,47.7462,2710,0,0,0,0,0
4,2.5,3150,2.0,0,0,9,3150,0,0,47.7082,3150,0,0,0,0,0
5,3.25,3930,2.0,0,0,9,2910,1020,0,47.6802,2040,0,0,0,0,0
6,2.75,2840,1.0,0,0,8,1420,1420,0,47.5518,2250,0,0,0,0,0
5,1.0,2480,1.5,0,0,7,1640,840,0,47.6046,1940,0,0,0,0,0
3,2.5,1930,1.0,0,0,7,1330,600,0,47.7481,1940,0,0,0,0,0
3,1.0,1260,1.0,0,0,6,720,540,0,47.731,1300,0,0,0,0,0
3,1.0,670,1.0,0,0,6,670,0,0,47.5329,1880,0,0,0,0,0
5,3.25,3930,2.0,0,2,10,2540,1390,0,47.5631,3600,0,0,0,1,0
4,2.5,3160,2.0,0,0,10,3160,0,0,47.5996,3350,0,0,0,0,0
4,1.75,1770,1.0,0,2,8,1770,0,0,47.4355,2310,0,0,0,0,0
5,3.0,2240,2.0,0,0,8,2240,0,0,47.5171,1990,0,0,0,0,0
3,1.0,990,1.0,0,0,7,990,0,0,47.4151,1420,0,0,0,0,0
3,2.5,1580,2.0,0,0,7,1580,0,0,47.3539,2070,0,0,0,0,0
4,1.75,1560,2.0,0,0,7,1560,0,0,47.5292,1250,0,0,0,0,0
6,2.5,2640,2.0,0,0,8,1760,880,0,47.5771,1960,0,0,0,0,0
2,1.75,2120,1.0,0,0,6,1440,680,0,47.6974,1590,0,0,0,0,0
2,1.0,1200,1.0,0,0,6,1200,0,0,47.7548,1100,0,0,0,0,0
4,4.0,5040,1.0,0,0,10,2870,2170,0,47.5701,4050,0,1,0,0,0
3,1.0,1460,1.0,0,0,5,1260,200,0,47.4958,1150,0,0,0,0,0
4,3.25,4890,2.0,0,0,13,4890,0,0,47.5303,5790,0,0,0,0,0
3,1.0,1580,1.0,0,0,7,1580,0,0,47.4964,1180,0,0,0,0,0
3,2.25,2100,1.0,0,0,8,1330,770,0,47.7511,2100,0,0,0,0,0
3,2.25,2060,1.0,0,0,8,2060,0,0,47.6534,2030,0,0,0,0,0
3,2.5,1690,1.5,0,1,8,1690,0,0,47.5841,2140,0,0,0,0,0
4,3.0,3370,1.0,0,0,8,1920,1450,0,47.4319,2440,0,0,0,0,0
3,2.5,2330,2.0,0,0,9,2330,0,0,47.5542,2330,0,0,0,0,0
4,1.75,1820,1.0,0,0,7,1080,740,0,47.4104,1810,0,0,0,0,0
3,1.75,1890,1.0,0,0,8,1890,0,0,47.5697,2720,0,1,0,0,0
4,3.75,3820,1.0,0,0,10,3820,0,0,47.7337,3140,0,0,0,0,0
3,2.5,2770,2.0,0,0,9,2770,0,0,47.2568,1830,0,0,0,0,0
4,3.5,3020,2.0,0,0,10,3020,0,0,47.6524,3120,0,0,0,0,0
3,1.75,1170,1.0,0,0,7,1170,0,0,47.7368,1610,0,0,0,0,0
3,1.0,1270,1.0,0,0,7,1270,0,0,47.7604,1390,0,0,0,0,0
4,2.75,1950,2.0,0,0,8,1950,0,0,47.5698,2040,0,0,0,0,0
4,2.75,2230,1.0,0,2,7,1330,900,0,47.2576,2230,0,0,0,0,0
3,1.75,2220,1.5,0,0,7,2220,0,0,47.4693,2010,0,0,0,0,0
4,2.0,2060,1.0,0,0,7,1170,890,0,47.2924,1890,0,0,0,0,0
3,1.0,1100,1.0,0,0,7,1100,0,0,47.5686,1200,0,0,0,0,0
4,1.0,1140,1.0,0,0,7,900,240,0,47.742,1300,0,0,0,0,0
3,1.75,1980,1.0,0,2,9,1320,660,0,47.5867,2450,0,0,0,0,0
5,3.0,2480,1.0,0,0,7,1300,1180,0,47.4964,2290,0,0,0,0,0
3,1.0,1050,1.0,0,0,7,1050,0,0,47.7533,1440,0,0,0,0,0
3,1.0,1260,1.0,0,0,6,1260,0,0,47.7476,1990,0,0,0,0,0
3,2.0,1680,1.0,0,0,6,880,800,0,47.3924,2150,0,0,0,0,0
4,1.0,1360,1.5,0,0,7,1360,0,0,47.7512,1050,0,0,0,0,0
4,2.5,2450,1.0,0,0,9,2030,420,0,47.6197,2730,0,0,0,0,0
5,2.5,2260,2.0,0,0,8,2260,0,0,47.352,2180,0,0,0,0,0
2,1.0,1060,1.0,0,0,5,1060,0,0,47.3066,940,0,0,0,0,0
4,2.5,3720,2.0,0,0,10,3720,0,0,47.655,2830,0,0,0,0,0
3,1.75,1610,1.0,0,0,7,1610,0,0,47.6527,2010,0,0,0,0,0
4,2.5,3350,2.0,0,0,8,2670,680,0,47.7498,2730,0,0,0,0,0
2,1.0,790,1.0,0,0,7,790,0,0,47.4007,1560,0,0,0,0,0
2,1.75,1660,1.0,0,0,7,990,670,0,47.6394,2070,0,0,0,0,1
3,1.5,1420,1.0,0,0,7,1420,0,0,47.4651,1720,0,0,0,0,0
3,2.5,2050,1.0,0,0,8,1570,480,0,47.47,2700,0,0,0,0,0
3,1.75,1250,1.0,0,0,7,1250,0,0,47.4725,1640,0,0,0,0,0
3,1.75,1700,1.0,0,0,7,1700,0,0,47.6276,2100,1,0,0,0,0
4,2.5,2660,2.0,0,0,10,2660,0,0,47.5529,2920,0,1,0,0,0
3,1.0,1350,1.5,0,0,6,1350,0,0,47.5345,1380,0,0,0,0,0
4,2.0,1810,1.0,0,0,7,1110,700,0,47.4307,1810,0,0,0,0,0
4,2.75,2210,2.0,0,0,8,1730,480,0,47.3541,1750,0,0,0,0,0
3,1.5,2120,1.0,0,0,7,1420,700,0,47.2906,1780,0,0,0,0,0
3,2.25,2470,2.0,0,2,8,1540,930,0,47.6569,2850,0,0,0,0,0
4,2.5,2700,2.0,0,0,9,2700,0,0,47.4356,2900,0,0,0,0,0
2,1.75,1760,1.0,0,0,7,880,880,0,47.65,1330,0,0,0,0,0
5,2.0,1930,1.5,0,0,6,1930,0,1969,47.5073,1130,0,0,0,0,0
4,1.0,1680,1.5,0,0,6,1680,0,0,47.5354,1560,0,0,0,0,0
2,1.0,1390,1.0,0,0,6,910,480,0,47.4646,1610,0,0,0,0,0
4,2.25,2240,2.0,0,0,8,2240,0,0,47.728,2240,0,0,0,0,0
4,1.0,1980,1.5,0,0,7,1980,0,0,47.4604,1730,0,0,0,0,0
3,1.75,1830,1.5,0,2,8,1830,0,0,47.6051,2120,0,0,0,0,0
3,1.75,980,1.0,0,0,6,980,0,0,47.6643,1150,0,0,0,0,0
6,2.5,3550,2.0,0,0,8,3550,0,0,47.5719,3140,0,0,0,0,0
3,1.5,1660,1.0,0,0,7,920,740,0,47.5391,1530,0,0,0,0,0
4,2.5,2490,2.0,0,0,8,2040,450,0,47.5931,2120,0,0,0,0,0
